customer_unique_id,customer_city,customer_state,total_orders,total_spent,average_order_value,first_purchase,last_purchase,average_delivery_days,cancelled_orders,delay_percentage
00e336519abc0012c8711db2132467ac,Itu,SP,1,128.45,128.45,"2018-04-15 11:54:15","2018-04-15 11:54:15",5.00,0,0.00
00e57919b893c89f4d9eee8d06c41f6f,"Santo Andre",SP,1,95.83,95.83,"2017-11-17 21:13:50","2017-11-17 21:13:50",9.00,0,0.00
00e5dfd6ee7406a69b74c72795e6f354,Guarulhos,SP,1,44.09,44.09,"2017-12-30 21:13:02","2017-12-30 21:13:02",9.00,0,0.00
00e5ea6932dffb682bd3d5760e84d176,"Sao Carlos",SP,1,68.89,68.89,"2017-09-26 16:19:36","2017-09-26 16:19:36",9.00,0,0.00
00e5fd621e63c426ef718e2174ebedc5,"Porto Alegre",RS,1,81.24,81.24,"2018-03-14 12:09:51","2018-03-14 12:09:51",22.00,0,0.00
00e67cd18afc92ef0196eb8cdf31fde0,"Sao Pedro Da Aldeia",RJ,1,45.20,45.20,"2017-11-28 21:12:36","2017-11-28 21:12:36",37.00,0,100.00
00e6c1a9e0ea3dbda699b60023a194ac,Valinhos,SP,1,159.31,159.31,"2018-02-03 13:26:26","2018-02-03 13:26:26",4.00,0,0.00
00e707efa5ad9f0e6bcaeeb87910693b,"Santa Rita Do Sapucai",MG,1,34.86,34.86,"2017-04-17 09:17:54","2017-04-17 09:17:54",3.00,0,0.00
00e872ca2fc94e59982286e69f186e0e,Salvador,BA,0,NULL,NULL,NULL,NULL,NULL,0,NULL
00e8cbf31206edcf22b7b118daa13983,"Rio De Janeiro",RJ,1,292.22,292.22,"2018-01-17 17:59:39","2018-01-17 17:59:39",13.00,0,0.00
00e8de2edf1a4ac05a65e36b4682cd9e,"Sao Paulo",SP,1,127.71,127.71,"2018-03-20 17:46:18","2018-03-20 17:46:18",3.00,0,0.00
00e91970e7fa706ece5b58bdb6344224,Teresopolis,RJ,1,40.55,40.55,"2018-02-20 22:36:14","2018-02-20 22:36:14",15.00,0,0.00
00e984e99fdfd52943156d2d7eb4a5e6,Vitoria,ES,1,46.94,46.94,"2018-08-01 16:26:22","2018-08-01 16:26:22",14.00,0,0.00
00eba9372ced7769c4b9f234923d73cc,"Sao Paulo",SP,1,40.61,40.61,"2017-11-29 20:47:39","2017-11-29 20:47:39",11.00,0,0.00
00ec23a308504080697e5204d3dbcb2c,"Sao Paulo",SP,1,124.88,124.88,"2017-11-26 22:09:58","2017-11-26 22:09:58",16.00,0,0.00
00ec5df43edcae768361caa707fded3e,"Sao Paulo",SP,1,92.57,92.57,"2017-12-10 19:01:54","2017-12-10 19:01:54",9.00,0,0.00
00ec6ce865af3a65e9cca32b180e5d20,Salvador,BA,1,186.96,93.48,"2018-03-09 17:34:51","2018-03-09 17:34:51",17.00,0,0.00
00ec821ef89535a690a072e80387b40e,Guariba,SP,1,123.75,123.75,"2018-07-17 13:29:52","2018-07-17 13:29:52",8.00,0,0.00
00eca7e1c994897d0a31bf75478f4b55,Barbacena,MG,1,373.22,373.22,"2017-03-04 23:21:48","2017-03-04 23:21:48",8.00,0,0.00
00ecc71175078e2cac5547a5656e9622,"Sao Paulo",SP,1,235.13,235.13,"2017-06-10 18:02:25","2017-06-10 18:02:25",9.00,0,0.00
00ee11b831faa111cd62af2f4de8da96,Ilhabela,SP,1,29.69,29.69,"2018-04-28 23:52:51","2018-04-28 23:52:51",9.00,0,0.00
00ee7af62ef66b1f9b49f2c2bfd70ad5,"Rio De Janeiro",RJ,1,148.70,148.70,"2018-07-28 17:27:08","2018-07-28 17:27:08",16.00,0,0.00
00f0b70fdcb8a6e1671b52a2472bd41f,"Sao Paulo",SP,0,NULL,NULL,NULL,NULL,NULL,0,NULL
00f326313b0a02392c17028f78338df0,"Delfim Moreira",MG,1,39.37,39.37,"2018-08-19 22:46:19","2018-08-19 22:46:19",4.00,0,0.00
00f7a39823c05d6a0675aa6dd276bfb0,"Sao Paulo",SP,1,42.86,42.86,"2018-08-22 12:32:55","2018-08-22 12:32:55",2.00,0,0.00
00f8151e6b5d1b3710527075ef845a88,"Sao Paulo",SP,1,159.86,159.86,"2018-01-09 18:03:35","2018-01-09 18:03:35",1.00,0,0.00
00f8fcf41cceee827e699cc73950218d,Florianopolis,SC,1,87.97,87.97,"2018-05-22 21:58:57","2018-05-22 21:58:57",7.00,0,0.00
00face5c8f7dbb7eefd4112722f26903,"Sao Vicente",SP,1,28.19,4.70,"2018-03-08 21:11:34","2018-03-08 21:11:34",11.00,0,0.00
00fb8f6787f67bd33c7e86c9691d2b1c,"Sao Paulo",SP,1,274.39,274.39,"2018-01-15 17:03:23","2018-01-15 17:03:23",21.00,0,0.00
00fb957ae14ffd35a3211d8aa6d9cf9c,"Sao Paulo",SP,1,70.88,70.88,"2018-05-18 20:42:47","2018-05-18 20:42:47",5.00,0,0.00
00fb9cc86736fe3782dbc828a2eea4a6,Guaruja,SP,1,92.57,92.57,"2017-12-20 21:44:31","2017-12-20 21:44:31",14.00,0,0.00
00fd18b088edb95d1a35457f1c0e1bfa,"Rio De Janeiro",RJ,1,108.20,108.20,"2018-06-02 23:36:30","2018-06-02 23:36:30",12.00,0,0.00
00fd4a627a3b93cff0729f0b3554640d,Itupeva,SP,1,226.31,226.31,"2018-08-04 11:26:44","2018-08-04 11:26:44",6.00,0,0.00
00ff5e862f825ac56e5fdfaa6b69dc51,Jundiai,SP,1,49.37,49.37,"2018-04-24 22:59:44","2018-04-24 22:59:44",5.00,0,0.00
01007c64cbffc1eef7ee682dae0ddbfe,Salvador,BA,1,199.40,199.40,"2018-07-21 20:09:58","2018-07-21 20:09:58",8.00,0,0.00
01007ebf75cabcd9d81d1aac37b278ca,"Sao Jose Dos Campos",SP,1,75.19,75.19,"2018-04-12 16:14:39","2018-04-12 16:14:39",7.00,0,0.00
01018f26fb8b8a922c025de40a85a553,"Juiz De Fora",MG,1,213.43,213.43,"2018-01-06 16:40:02","2018-01-06 16:40:02",4.00,0,0.00
0101da21926315ddd81d190e0ec40440,"Sao Paulo",SP,1,161.62,161.62,"2017-10-25 22:06:10","2017-10-25 22:06:10",13.00,0,0.00
01020c5b6024bc1cf2a3228e566bafb2,Itapitanga,BA,1,123.47,123.47,"2017-08-25 11:21:00","2017-08-25 11:21:00",12.00,0,0.00
01027e860e6fb9591599d94a4189e2ad,Jundiai,SP,1,114.52,57.26,"2018-05-22 19:45:14","2018-05-22 19:45:14",14.00,0,0.00
01029081d0cfc339576f71ab45713d10,"Presidente Prudente",SP,1,36.98,36.98,"2018-05-19 16:08:40","2018-05-19 16:08:40",13.00,0,0.00
01029c2615eacab8d39f0450e6b0bef3,"Rio De Janeiro",RJ,1,227.27,227.27,"2017-08-03 16:55:25","2017-08-03 16:55:25",18.00,0,0.00
0103751df12aea8b962cfbcd2b61104c,Florianopolis,SC,1,35.00,35.00,"2017-05-26 23:29:07","2017-05-26 23:29:07",18.00,0,0.00
0104a702e0f73442fe4dc3bfff6ba373,Bauru,SP,1,273.25,273.25,"2018-04-08 11:20:58","2018-04-08 11:20:58",4.00,0,0.00
0104d0840fb6bccc7618c519fbcce1a0,"Rio De Janeiro",RJ,1,132.82,132.82,"2018-08-22 17:30:50","2018-08-22 17:30:50",5.00,0,0.00
0104d8ef04b9df2891e69bc0e2e6dca4,Cambe,PR,1,475.47,475.47,"2017-04-13 16:00:12","2017-04-13 16:00:12",21.00,0,0.00
010513009a288e24dbbc8183d5bcd4e2,"Rio De Janeiro",RJ,1,57.11,57.11,"2017-08-28 17:37:12","2017-08-28 17:37:12",7.00,0,0.00
01051cf3719a23faec8b2307b369faeb,Paulinia,SP,1,147.96,147.96,"2017-05-27 20:58:23","2017-05-27 20:58:23",12.00,0,0.00
0105c53fe2f742999dcb90ca99f4bfba,"Sao Paulo",SP,1,24.68,24.68,"2018-01-30 16:13:28","2018-01-30 16:13:28",1.00,0,0.00
0105f445969ca7b8fa2e354bec7a95bd,Caieiras,SP,1,152.17,152.17,"2017-11-19 13:27:09","2017-11-19 13:27:09",3.00,0,0.00
0106cb3b85affbb1c765eef0eac01485,Niteroi,RJ,1,64.00,64.00,"2017-08-29 19:47:21","2017-08-29 19:47:21",16.00,0,0.00
01093ce2e3723bdb8de583346d76098c,"Sao Lourenco Do Sul",RS,1,48.72,48.72,"2018-03-20 10:29:51","2018-03-20 10:29:51",20.00,0,0.00
0109643e8c9bc5d8d7791439f3fa4259,Salvador,BA,1,58.59,58.59,"2018-01-04 19:15:58","2018-01-04 19:15:58",29.00,0,0.00
010a0365ab237a5e2fed9d945121b627,Manaus,AM,1,73.47,73.47,"2018-07-14 14:46:54","2018-07-14 14:46:54",24.00,0,0.00
010a81611c87c7e19c18f303e39973b2,Campinas,SP,1,185.03,185.03,"2017-10-18 11:17:22","2017-10-18 11:17:22",5.00,0,0.00
010ab6653f042ebb8e430f1718f61147,Barueri,SP,1,33.54,33.54,"2018-04-14 21:25:50","2018-04-14 21:25:50",4.00,0,0.00
010bcf93b3363ccf249034e7250266f0,Teresina,PI,1,114.26,114.26,"2017-08-11 20:35:14","2017-08-11 20:35:14",21.00,0,0.00
010c88e815c8386129e0762691851850,"Sao Paulo",SP,0,NULL,NULL,NULL,NULL,NULL,0,NULL
010d09c16c5fee11226ca7c5492892de,Manaus,AM,1,220.54,220.54,"2017-11-24 12:23:11","2017-11-24 12:23:11",41.00,0,0.00
010d3cb666c64c115a144d3e6fcbd1d8,"Sao Paulo",SP,1,47.72,47.72,"2017-10-15 23:34:07","2017-10-15 23:34:07",15.00,0,0.00
010fea34d64c9fc635cebbe583f5104a,Boituva,SP,1,110.82,110.82,"2018-03-27 23:07:10","2018-03-27 23:07:10",22.00,0,100.00
0113282a7fe79b3d8489193ccc601efb,"Sao Paulo",SP,1,125.69,125.69,"2018-03-19 08:56:43","2018-03-19 08:56:43",7.00,0,0.00
01147fb2cf81b69cdcfdc1ac4c6fae7e,"Belo Horizonte",MG,1,115.92,115.92,"2018-03-02 09:11:23","2018-03-02 09:11:23",38.00,0,100.00
011509f63f565e822767bfb89c3cf9b7,Aracaju,SE,1,69.07,69.07,"2017-05-09 14:58:25","2017-05-09 14:58:25",15.00,0,0.00
011575986092c30523ecb71ff10cb473,"Belo Horizonte",MG,2,214.90,107.45,"2018-02-17 15:54:49","2018-04-18 21:58:08",13.00,0,0.00
011620d7c45f4d1599c68b2f19e4b73e,"Sao Paulo",SP,1,20.03,20.03,"2018-01-21 18:12:07","2018-01-21 18:12:07",4.00,0,0.00
0116dc6ddf277eb8413a0393cca11c32,"Belo Horizonte",MG,1,53.70,53.70,"2017-09-17 21:03:28","2017-09-17 21:03:28",9.00,0,0.00
0116f610fa1418cda75e0d96e1639a03,"Sao Vicente",SP,1,33.68,33.68,"2017-07-18 11:28:33","2017-07-18 11:28:33",7.00,0,0.00
011702c19fd5dec0000a8dbbb5b98809,Joinville,SC,1,150.29,150.29,"2017-12-03 21:09:16","2017-12-03 21:09:16",3.00,0,0.00
011733687890faf081be6fde9e7cc7a0,"Embu Das Artes",SP,1,64.86,64.86,"2018-06-21 09:08:51","2018-06-21 09:08:51",4.00,0,0.00
011735b41c89ca1e075296f4ecb01a27,"Embu Das Artes",SP,1,41.75,41.75,"2017-11-13 23:00:10","2017-11-13 23:00:10",3.00,0,0.00
011784926e81122b1abd0210b5888c22,"Sao Jose Dos Campos",SP,1,346.45,346.45,"2018-02-19 15:37:39","2018-02-19 15:37:39",7.00,0,0.00
011785063c56f2c239064f603bf02a05,"Valparaiso De Goias",GO,1,189.84,189.84,"2018-01-01 09:36:21","2018-01-01 09:36:21",11.00,0,0.00
0117fb2675e2936a2e96dee22e8c992b,"Juiz De Fora",MG,1,98.09,49.05,"2018-05-14 14:46:41","2018-05-14 14:46:41",21.00,0,100.00
0117fc67656c020dddef928c878ad5e3,"Telemaco Borba",PR,1,78.80,78.80,"2018-07-13 15:26:30","2018-07-13 15:26:30",7.00,0,0.00
01180926dda31d9e6f60befe084788dd,"Santana Do Livramento",RS,1,80.20,80.20,"2018-02-14 20:05:48","2018-02-14 20:05:48",9.00,0,0.00
011875f0176909c5cf0b14a9138bb691,"Sao Paulo",SP,1,4016.91,4016.91,"2017-03-18 20:08:04","2017-03-18 20:08:04",5.00,0,0.00
01196e80f5309cb251220a6a5b3f57f5,"Rio De Janeiro",RJ,1,30.13,30.13,"2018-04-03 13:05:59","2018-04-03 13:05:59",17.00,0,0.00
011a18cf4e0e74bac46678dd843e3461,"Rio De Janeiro",RJ,1,55.09,55.09,"2017-10-15 03:18:50","2017-10-15 03:18:50",8.00,0,0.00
011b4adcd54683b480c4d841250a987f,"Santo Amaro",BA,2,236.30,118.15,"2017-08-22 12:51:29","2018-02-15 11:40:57",12.50,0,0.00
011b7396d7220ca4ff52508adcb6b870,"Pouso Alegre",MG,1,45.48,45.48,"2018-01-11 19:36:51","2018-01-11 19:36:51",11.00,0,0.00
011c3e6b4b11fa8a326a39e78deb6e66,Uberlandia,MG,1,18.83,18.83,"2017-03-07 18:12:40","2017-03-07 18:12:40",6.00,0,0.00
011d6505c026d200e75cb0b6c47da758,Taquari,RS,1,81.20,81.20,"2017-12-09 14:40:14","2017-12-09 14:40:14",24.00,0,0.00
011fd4914a2d19b2a0e50c29cea5c6a2,"Sao Paulo",SP,1,261.90,261.90,"2017-05-06 20:58:27","2017-05-06 20:58:27",8.00,0,0.00
01202da9afa875bce3de24c92b764099,"Monte Siao",MG,1,41.84,41.84,"2017-10-05 10:35:03","2017-10-05 10:35:03",12.00,0,0.00
0121107a0cebf91b6af74f8a4ab3c4d9,"Sao Paulo",SP,1,31.38,31.38,"2017-11-26 16:31:13","2017-11-26 16:31:13",12.00,0,0.00
012216caf4f1082ba3fc02e584de9a29,"Sao Paulo",SP,1,91.77,45.89,"2017-10-17 23:47:22","2017-10-17 23:47:22",2.00,0,0.00
0122d73327d9135f8088572c7d7f5d54,Pitangueiras,SP,1,67.50,67.50,"2017-09-07 10:36:54","2017-09-07 10:36:54",13.00,0,0.00
012452d40dafae4df401bced74cdb490,"Sao Paulo",SP,2,495.33,165.11,"2017-06-18 22:46:42","2018-05-14 12:12:45",6.67,0,0.00
0124721bc33e0aa6772b42d4ccfd01db,"Major Porto",MG,1,100.33,100.33,"2017-06-14 09:44:30","2017-06-14 09:44:30",24.00,0,0.00
012510db7f0db8481f8a3708400c8db9,Ibiruba,RS,1,117.53,117.53,"2017-03-01 11:52:50","2017-03-01 11:52:50",12.00,0,0.00
0125200158c999d5813b11be482a48da,Jacui,MG,1,96.47,96.47,"2018-05-04 16:54:41","2018-05-04 16:54:41",17.00,0,0.00
0125fb08af5c9dd55731090aafc63ac8,"Sao Paulo",SP,1,84.91,84.91,"2018-02-14 12:45:19","2018-02-14 12:45:19",28.00,0,100.00
012714eb883337fd2631c13d2daf4466,Valinhos,SP,1,88.90,88.90,"2018-04-03 22:08:31","2018-04-03 22:08:31",1.00,0,0.00
012755131a5b785b0ae3291c339a9051,"Sao Paulo",SP,1,378.20,378.20,"2018-03-24 13:13:08","2018-03-24 13:13:08",4.00,0,0.00
01290b6163d2a02514a54df49221a668,"Rio De Janeiro",RJ,1,96.71,96.71,"2017-09-30 12:06:40","2017-09-30 12:06:40",18.00,0,0.00
0129147743b7712da1c4a55a59d0fb16,"Rio De Janeiro",RJ,1,50.01,50.01,"2018-02-26 18:58:02","2018-02-26 18:58:02",70.00,0,100.00
0129d48dce554d95f641d01eaa88904a,"Sao Bernardo Do Campo",SP,1,1429.59,1429.59,"2018-03-15 22:07:54","2018-03-15 22:07:54",10.00,0,0.00
012a218df8995d3ec3bb221828360c86,"Pirapora Do Bom Jesus",SP,2,1510.38,503.46,"2018-05-07 10:28:17","2018-06-18 13:08:38",5.67,0,0.00
012ab8ee5f7d76005d838758e9a9452c,Jacarei,SP,1,38.35,38.35,"2018-08-20 14:31:33","2018-08-20 14:31:33",2.00,0,0.00
012b41c1dae00a092474ca48dc764a00,Paracatu,MG,1,442.52,442.52,"2018-07-23 11:30:12","2018-07-23 11:30:12",7.00,0,0.00
012b8001e47392df808a454083a74b74,"Capitao Eneas",MG,1,98.84,98.84,"2017-02-10 10:02:07","2017-02-10 10:02:07",10.00,0,0.00
012ba82b3ff6ea994a4ecc6c848a4782,Campinas,SP,1,63.44,63.44,"2018-04-05 15:57:22","2018-04-05 15:57:22",7.00,0,0.00
012c61cc2c69b09c85071ccac0ccee16,"Riacho Dos Machados",MG,1,74.16,74.16,"2017-08-25 21:09:03","2017-08-25 21:09:03",9.00,0,0.00
012da9594b65ccb990822802ba0ff2e4,"Rio Das Ostras",RJ,1,82.23,82.23,"2018-04-11 21:37:56","2018-04-11 21:37:56",9.00,0,0.00
012e12f54f6e73b1faba89a119dab849,Maurilandia,GO,1,105.74,105.74,"2017-01-29 19:17:41","2017-01-29 19:17:41",9.00,0,0.00
0130a250cff3b3b0649cae3671959139,"Braganca Paulista",SP,1,41.72,41.72,"2018-02-26 14:31:31","2018-02-26 14:31:31",7.00,0,0.00
0130baad44d0ccc44bc7526c1ac18c64,Itabuna,BA,1,323.70,323.70,"2018-07-20 11:10:41","2018-07-20 11:10:41",11.00,0,0.00
0130be8e6677174b8184114f98c16b3c,Pelotas,RS,1,119.39,119.39,"2017-04-13 11:29:10","2017-04-13 11:29:10",19.00,0,0.00
013341d7f8accddf42fc02f001ad341d,"Rio De Janeiro",RJ,1,675.01,675.01,"2017-08-28 21:51:16","2017-08-28 21:51:16",16.00,0,0.00
0134417784b9f85470e635c063152a71,"Sao Paulo",SP,1,184.22,184.22,"2018-04-21 17:34:58","2018-04-21 17:34:58",3.00,0,0.00
0134caf89be2059cfd79af28d8bc1e7f,"Sao Paulo",SP,1,62.92,62.92,"2018-06-18 21:12:18","2018-06-18 21:12:18",3.00,0,0.00
013523c76f4749da72a9ccc4a67cb234,Camapua,MS,1,47.82,47.82,"2017-09-13 01:32:11","2017-09-13 01:32:11",13.00,0,0.00
013689381e404bf6304f57bab4b8f01d,"Sao Paulo",SP,1,392.88,392.88,"2018-07-28 13:14:46","2018-07-28 13:14:46",4.00,0,0.00
0136e40591d769adfb219f167a691487,Maringa,PR,1,58.00,58.00,"2017-09-19 23:49:48","2017-09-19 23:49:48",12.00,0,0.00
0137420de9b02a180c53e5bd64f14750,Campinas,SP,1,63.27,63.27,"2018-02-15 21:58:37","2018-02-15 21:58:37",13.00,0,0.00
01376b24e146a15f52ca8382af02fe62,Resende,RJ,1,90.88,90.88,"2017-07-07 15:13:16","2017-07-07 15:13:16",11.00,0,0.00
0137839e600d4edd0949a8ce7c171164,Goiania,GO,1,150.05,150.05,"2017-12-13 06:59:57","2017-12-13 06:59:57",16.00,0,0.00
013802b3b98584222c1280e654a655b1,Valenca,RJ,1,133.67,133.67,"2018-05-16 18:10:37","2018-05-16 18:10:37",27.00,0,100.00
0138dff42973f40e8f5225472526f278,"Sao Paulo",SP,1,167.76,167.76,"2018-04-30 08:34:14","2018-04-30 08:34:14",7.00,0,0.00
0139884762afa50d78fe480646fe92b5,Lagarto,SE,1,70.79,70.79,"2017-05-03 08:28:44","2017-05-03 08:28:44",22.00,0,0.00
01399b72331afe80cc0c3a982cafb177,"Cachoeiro De Itapemirim",ES,1,40.75,13.58,"2018-07-07 18:35:06","2018-07-07 18:35:06",5.00,0,0.00
0139d2cb6ca3b630b5833d49634d328e,"Belo Horizonte",MG,1,133.96,66.98,"2017-11-16 13:50:41","2017-11-16 13:50:41",4.00,0,0.00
013a435769899074c568863694560449,"Sao Paulo",SP,1,1005.81,1005.81,"2018-03-27 22:03:44","2018-03-27 22:03:44",7.00,0,0.00
013ae505c83f5fb1905ed23afdafd3a2,"Belo Horizonte",MG,1,142.10,142.10,"2017-10-28 22:10:51","2017-10-28 22:10:51",9.00,0,0.00
013b083525868a0437652ebf071cda03,Porecatu,PR,0,NULL,NULL,NULL,NULL,NULL,0,NULL
013b6090dc49b5fa51196b20ec11f19c,"Belo Horizonte",MG,1,24.00,24.00,"2018-02-05 20:47:48","2018-02-05 20:47:48",14.00,0,0.00
013dd47ed31ce4de00cb434b2cae5386,"Aparecida De Goiania",GO,1,139.03,139.03,"2018-04-12 10:23:19","2018-04-12 10:23:19",12.00,0,0.00
013ef03e0f3f408dd9bf555e4edcdc0a,Campinas,SP,2,245.37,122.69,"2018-06-21 04:46:11","2018-07-20 04:13:54",3.00,0,0.00
013f3d6549189a4802a268131ef47a77,"Sao Simao",SP,1,94.90,47.45,"2017-10-12 11:37:18","2017-10-12 11:37:18",19.00,0,0.00
013f4353d26bb05dc6652f1269458d8d,"Feira De Santana",BA,2,356.39,178.20,"2017-11-24 13:33:20","2017-11-28 13:30:58",9.50,0,0.00
013f66477aa3210eb05fec3fa184de33,"Boa Vista",RR,0,NULL,NULL,NULL,NULL,NULL,0,NULL
01413c132b54b9b7dfadc2ee71ef78c8,"Sao Bento Do Una",PE,1,51.69,51.69,"2017-11-08 19:05:31","2017-11-08 19:05:31",15.00,0,0.00
0143a04eabe01ceb3a9fe2dde984e2b0,Belem,PA,1,194.79,194.79,"2018-05-30 13:42:13","2018-05-30 13:42:13",19.00,0,0.00
01440d8dea55a5d0ed27d26c41044761,"Juiz De Fora",MG,1,241.25,241.25,"2018-02-10 20:36:35","2018-02-10 20:36:35",13.00,0,0.00
014410afdd8e0393ec17e9d8488449e0,Muriae,MG,1,790.32,790.32,"2018-02-23 12:04:01","2018-02-23 12:04:01",14.00,0,0.00
014593e48e9119391b9c70206fcadca8,Araraquara,SP,1,150.87,150.87,"2017-09-22 14:49:07","2017-09-22 14:49:07",31.00,0,100.00
0145b1b14166b43baa374daddffca8fd,"Sao Luis",MA,1,41.05,41.05,"2017-09-08 14:44:39","2017-09-08 14:44:39",20.00,0,0.00
0145bfdfe85402b2249c7437bd297a07,"Sao Paulo",SP,1,65.71,65.71,"2017-10-14 21:03:22","2017-10-14 21:03:22",5.00,0,0.00
0145c2c66ea8f764ed8d8015ce149af7,Mage,RJ,1,32.23,32.23,"2018-07-16 23:56:48","2018-07-16 23:56:48",9.00,0,0.00
0145fc4d376df22449756022b9ccb472,"Sao Paulo",SP,1,27.29,27.29,"2018-05-31 17:39:16","2018-05-31 17:39:16",4.00,0,0.00
01462a1d33f1b303bead3ec1ae2c4f7e,Areia,PB,1,142.71,142.71,"2018-07-09 21:53:03","2018-07-09 21:53:03",17.00,0,0.00
014644ae002bacd78bb05521f7e9aaab,"Sao Paulo",SP,1,20.29,20.29,"2018-03-09 17:23:29","2018-03-09 17:23:29",12.00,0,0.00
01469c41b00bb21cd01d2104b8e81384,"Coite Do Noia",AL,1,111.01,111.01,"2017-02-11 18:33:28","2017-02-11 18:33:28",11.00,0,0.00
01489018af4a609acb2fa2634c9ce643,"Rio De Janeiro",RJ,1,74.50,74.50,"2018-08-07 16:50:59","2018-08-07 16:50:59",6.00,0,0.00
014ce9c0a3df00f77a6932a7b371a3bc,"Sao Paulo",SP,1,23.29,23.29,"2018-08-27 11:19:47","2018-08-27 11:19:47",2.00,0,0.00
014dc284927e986549bf255eb79eb3ab,Contagem,MG,1,138.39,69.20,"2017-12-28 21:35:44","2017-12-28 21:35:44",5.00,0,0.00
014dcb5d582d60bca6a379e45a9041da,Salvador,BA,1,28.81,7.20,"2018-02-02 18:17:19","2018-02-02 18:17:19",13.00,0,0.00
014e4042a6b3ed0b1a6cd14c7639bb84,"Sao Paulo",SP,1,241.48,241.48,"2018-04-04 05:12:09","2018-04-04 05:12:09",9.00,0,0.00
014f7e8caea3379aa3d30558424ca54f,"Sao Paulo",SP,1,46.92,46.92,"2018-06-25 15:10:03","2018-06-25 15:10:03",2.00,0,0.00
014fa2f37ee690774a7505252a28daf3,"Rio De Janeiro",RJ,1,39.42,39.42,"2017-03-22 11:40:21","2017-03-22 11:40:21",6.00,0,0.00
015124b67936296eb7250b38c906a627,Campinas,SP,1,47.29,47.29,"2018-03-18 08:25:36","2018-03-18 08:25:36",4.00,0,0.00
01512524d623f78040531c0d8e20a772,Curitiba,PR,1,89.17,89.17,"2017-10-16 01:21:34","2017-10-16 01:21:34",2.00,0,0.00
0151b5ff5b5d642815f094f303e7052a,"Belo Horizonte",MG,1,49.52,49.52,"2017-04-06 13:45:55","2017-04-06 13:45:55",12.00,0,0.00
0151bcc17b8ae63a495b6c9fe6f708a1,"Sao Paulo",SP,1,78.19,78.19,"2018-03-09 10:43:32","2018-03-09 10:43:32",7.00,0,0.00
0151cf157e4682357e62be311f4823b7,Canoas,RS,1,97.03,97.03,"2017-11-27 02:27:01","2017-11-27 02:27:01",9.00,0,0.00
01525fe1e0d8e9616b2503260671d20d,Colatina,ES,1,87.58,87.58,"2018-08-10 12:24:15","2018-08-10 12:24:15",7.00,0,0.00
0152897024d0ddad70baafe17ed705f4,"Sao Paulo",SP,1,96.87,96.87,"2018-03-15 23:46:36","2018-03-15 23:46:36",4.00,0,0.00
01531f72337b960a58cdba9c94e96d1a,Vicosa,MG,1,44.10,44.10,"2017-11-07 01:07:57","2017-11-07 01:07:57",6.00,0,0.00
015366a7c13024e36f1f125d8f9a9e67,"Rio Das Ostras",RJ,1,192.41,192.41,"2017-03-21 10:29:01","2017-03-21 10:29:01",9.00,0,0.00
0153b79c47a4953a7dad6fb93ab45a02,"Sao Jose Do Rio Preto",SP,1,211.60,211.60,"2017-10-08 21:20:24","2017-10-08 21:20:24",8.00,0,0.00
01541e2754a6e7830b2871d7191d27e2,"Santa Maria",RS,1,58.05,58.05,"2018-08-11 09:50:14","2018-08-11 09:50:14",11.00,0,0.00
015546ec984c58044b2a1304f24193a7,Brasilia,DF,1,95.31,95.31,"2018-01-30 10:05:05","2018-01-30 10:05:05",21.00,0,0.00
015557c9912277312b9073947804a7ba,"Sao Joao Da Boa Vista",SP,2,315.12,157.56,"2017-03-23 22:45:46","2017-05-01 14:48:33",12.50,0,0.00
015613e1b7c050cd2331d34076fce1c6,Fortaleza,CE,1,98.60,98.60,"2018-03-31 13:49:02","2018-03-31 13:49:02",41.00,0,100.00
01561f92006fd3ba8a8a4246b7f38101,"Sao Paulo",SP,1,146.68,73.34,"2017-10-11 10:50:36","2017-10-11 10:50:36",6.00,0,0.00
0156e3456c1959644b2da32c2cee358c,"Barra Velha",SC,1,93.28,93.28,"2018-08-02 21:24:24","2018-08-02 21:24:24",18.00,0,100.00
01575c2596c13ff2422df080a71b481b,"Otacilio Costa",SC,1,67.60,67.60,"2017-10-31 22:14:43","2017-10-31 22:14:43",21.00,0,0.00
0158b70c1d28da409abddfcaa5f0801a,Hortolandia,SP,1,77.06,77.06,"2017-04-26 17:00:43","2017-04-26 17:00:43",25.00,0,100.00
015906d05142c9dc02e816c29c044bba,Ibirite,MG,1,308.64,308.64,"2018-01-09 00:53:15","2018-01-09 00:53:15",14.00,0,0.00
01593b828c6e7c516ed078a4820ab9b2,Jaboticabal,SP,1,44.87,44.87,"2018-07-06 18:16:06","2018-07-06 18:16:06",9.00,0,0.00
015aba8b6e516fbf6ee76c164c11987b,"Porto Alegre",RS,1,86.15,86.15,"2018-02-24 16:42:01","2018-02-24 16:42:01",20.00,0,0.00
015b72d1a4ec2bfcf75518ada117c62b,Sumare,SP,1,261.80,261.80,"2018-07-17 14:35:00","2018-07-17 14:35:00",13.00,0,0.00
015ba10edbe7988bff82867b4480c225,Charqueada,SP,1,261.24,261.24,"2017-06-30 14:05:06","2017-06-30 14:05:06",7.00,0,0.00
015cd0b039aa3b36cf78f41d8f54e3d0,Petropolis,RJ,1,99.82,99.82,"2018-02-26 13:20:31","2018-02-26 13:20:31",51.00,0,100.00
015d45ef9d6462cf0d5f062c54f26941,Campinas,SP,1,209.95,209.95,"2018-01-20 22:16:13","2018-01-20 22:16:13",3.00,0,0.00
